Sample_ID,Cell_type,Proportion,X_position,Y_position,type,Order
D5761.(3).|.037.|.Full.ROI,Macrophage,0.066777314,9553.245117,18085.44141,Hippocampus CA3,E
D5761.(3).|.037.|.Full.ROI,Endothelial Tip,0.050901727,9553.245117,18085.44141,Hippocampus CA3,F
D5761.(3).|.037.|.Full.ROI,Endothelial Stalk,0.021835642,9553.245117,18085.44141,Hippocampus CA3,G
D5761.(3).|.037.|.Full.ROI,Choroid Plexus,0.000897914,9553.245117,18085.44141,Hippocampus CA3,H
D5761.(3).|.037.|.Full.ROI,Oligodendrocyte,0.011382569,9553.245117,18085.44141,Hippocampus CA3,I
D5761.(3).|.037.|.Full.ROI,Ependymal,0,9553.245117,18085.44141,Hippocampus CA3,J
D5761.(3).|.037.|.Full.ROI,Mural,0.024747176,9553.245117,18085.44141,Hippocampus CA3,K
D5761.(3).|.038.|.Full.ROI,Neuron,0.434175468,9016.265625,18132.21484,Hippocampus CA3,A
D5761.(3).|.038.|.Full.ROI,Microglia,0.128808258,9016.265625,18132.21484,Hippocampus CA3,B
D5761.(3).|.038.|.Full.ROI,Astrocyte,0.231338027,9016.265625,18132.21484,Hippocampus CA3,C
D5761.(3).|.038.|.Full.ROI,Polydendrocyte,0.048766493,9016.265625,18132.21484,Hippocampus CA3,D
D5761.(3).|.038.|.Full.ROI,Macrophage,0.060986466,9016.265625,18132.21484,Hippocampus CA3,E
D5761.(3).|.038.|.Full.ROI,Endothelial Tip,0,9016.265625,18132.21484,Hippocampus CA3,F
D5761.(3).|.038.|.Full.ROI,Endothelial Stalk,0.056789308,9016.265625,18132.21484,Hippocampus CA3,G
D5761.(3).|.038.|.Full.ROI,Choroid Plexus,0.001356507,9016.265625,18132.21484,Hippocampus CA3,H
D5761.(3).|.038.|.Full.ROI,Oligodendrocyte,0.020075294,9016.265625,18132.21484,Hippocampus CA3,I
D5761.(3).|.038.|.Full.ROI,Ependymal,0,9016.265625,18132.21484,Hippocampus CA3,J
D5761.(3).|.038.|.Full.ROI,Mural,0.017704179,9016.265625,18132.21484,Hippocampus CA3,K
D5761.(3).|.030.|.Full.ROI,Neuron,0.462842577,12858,18452,Hippocampus dentate gyrus,A
D5761.(3).|.030.|.Full.ROI,Microglia,0.096951589,12858,18452,Hippocampus dentate gyrus,B
D5761.(3).|.030.|.Full.ROI,Astrocyte,0.022176609,12858,18452,Hippocampus dentate gyrus,C
D5761.(3).|.030.|.Full.ROI,Polydendrocyte,0.117879884,12858,18452,Hippocampus dentate gyrus,D
D5761.(3).|.030.|.Full.ROI,Macrophage,0.160570061,12858,18452,Hippocampus dentate gyrus,E
D5761.(3).|.030.|.Full.ROI,Endothelial Tip,0.076967435,12858,18452,Hippocampus dentate gyrus,F
D5761.(3).|.030.|.Full.ROI,Endothelial Stalk,0.013485094,12858,18452,Hippocampus dentate gyrus,G
D5761.(3).|.030.|.Full.ROI,Choroid Plexus,0.000160688,12858,18452,Hippocampus dentate gyrus,H
D5761.(3).|.030.|.Full.ROI,Oligodendrocyte,0.001992437,12858,18452,Hippocampus dentate gyrus,I
D5761.(3).|.030.|.Full.ROI,Ependymal,0.046973627,12858,18452,Hippocampus dentate gyrus,J
D5761.(3).|.030.|.Full.ROI,Mural,0,12858,18452,Hippocampus dentate gyrus,K
D5761.(3).|.031.|.Full.ROI,Neuron,0.359127616,12493,18144,Hippocampus dentate gyrus,A
D5761.(3).|.031.|.Full.ROI,Microglia,0.141577997,12493,18144,Hippocampus dentate gyrus,B
D5761.(3).|.031.|.Full.ROI,Astrocyte,0.022799788,12493,18144,Hippocampus dentate gyrus,C
D5761.(3).|.031.|.Full.ROI,Polydendrocyte,0.11532178,12493,18144,Hippocampus dentate gyrus,D
D5761.(3).|.031.|.Full.ROI,Macrophage,0.067834613,12493,18144,Hippocampus dentate gyrus,E
D5761.(3).|.031.|.Full.ROI,Endothelial Tip,0.201855482,12493,18144,Hippocampus dentate gyrus,F
D5761.(3).|.031.|.Full.ROI,Endothelial Stalk,0.022247993,12493,18144,Hippocampus dentate gyrus,G
D5761.(3).|.031.|.Full.ROI,Choroid Plexus,4.26E-05,12493,18144,Hippocampus dentate gyrus,H
D5761.(3).|.031.|.Full.ROI,Oligodendrocyte,0.000253791,12493,18144,Hippocampus dentate gyrus,I
D5761.(3).|.031.|.Full.ROI,Ependymal,0.062461347,12493,18144,Hippocampus dentate gyrus,J
D5761.(3).|.031.|.Full.ROI,Mural,0.006476976,12493,18144,Hippocampus dentate gyrus,K
D5761.(3).|.032.|.Full.ROI,Neuron,0.438119788,13621,18031,Hippocampus dentate gyrus,A
D5761.(3).|.032.|.Full.ROI,Microglia,0.077810965,13621,18031,Hippocampus dentate gyrus,B
D5761.(3).|.032.|.Full.ROI,Astrocyte,0.025255668,13621,18031,Hippocampus dentate gyrus,C
D5761.(3).|.032.|.Full.ROI,Polydendrocyte,0.153930641,13621,18031,Hippocampus dentate gyrus,D
D5761.(3).|.032.|.Full.ROI,Macrophage,0.14523055,13621,18031,Hippocampus dentate gyrus,E
D5761.(3).|.032.|.Full.ROI,Endothelial Tip,0.0516554,13621,18031,Hippocampus dentate gyrus,F
D5761.(3).|.032.|.Full.ROI,Endothelial Stalk,0.024062518,13621,18031,Hippocampus dentate gyrus,G
D5761.(3).|.032.|.Full.ROI,Choroid Plexus,0,13621,18031,Hippocampus dentate gyrus,H
D5761.(3).|.032.|.Full.ROI,Oligodendrocyte,0,13621,18031,Hippocampus dentate gyrus,I
D5761.(3).|.032.|.Full.ROI,Ependymal,0.064953031,13621,18031,Hippocampus dentate gyrus,J
D5761.(3).|.032.|.Full.ROI,Mural,0.018981439,13621,18031,Hippocampus dentate gyrus,K
D5761.(3).|.040.|.Full.ROI,Neuron,0.477300795,6662.168945,11542.29688,Amygdala,A
D5761.(3).|.040.|.Full.ROI,Microglia,0.172571448,6662.168945,11542.29688,Amygdala,B
D5761.(3).|.040.|.Full.ROI,Astrocyte,0.098321867,6662.168945,11542.29688,Amygdala,C
D5761.(3).|.040.|.Full.ROI,Polydendrocyte,0.116600655,6662.168945,11542.29688,Amygdala,D
D5761.(3).|.040.|.Full.ROI,Macrophage,0.075833616,6662.168945,11542.29688,Amygdala,E
D5761.(3).|.040.|.Full.ROI,Endothelial Tip,0.012482545,6662.168945,11542.29688,Amygdala,F
D5761.(3).|.040.|.Full.ROI,Endothelial Stalk,0.028974765,6662.168945,11542.29688,Amygdala,G
D5761.(3).|.040.|.Full.ROI,Choroid Plexus,0,6662.168945,11542.29688,Amygdala,H
D5761.(3).|.040.|.Full.ROI,Oligodendrocyte,0,6662.168945,11542.29688,Amygdala,I
D5761.(3).|.040.|.Full.ROI,Ependymal,0.013931271,6662.168945,11542.29688,Amygdala,J
D5761.(3).|.040.|.Full.ROI,Mural,0.003983038,6662.168945,11542.29688,Amygdala,K
D5761.(3).|.041.|.Full.ROI,Neuron,0.480262835,6499.962891,12343.28027,Amygdala,A
D5761.(3).|.041.|.Full.ROI,Microglia,0.168965029,6499.962891,12343.28027,Amygdala,B
D5761.(3).|.041.|.Full.ROI,Astrocyte,0.102995812,6499.962891,12343.28027,Amygdala,C
D5761.(3).|.041.|.Full.ROI,Polydendrocyte,0.129934881,6499.962891,12343.28027,Amygdala,D
D5761.(3).|.041.|.Full.ROI,Macrophage,0.062961536,6499.962891,12343.28027,Amygdala,E
D5761.(3).|.041.|.Full.ROI,Endothelial Tip,0,6499.962891,12343.28027,Amygdala,F
D5761.(3).|.041.|.Full.ROI,Endothelial Stalk,0.023163718,6499.962891,12343.28027,Amygdala,G
D5761.(3).|.041.|.Full.ROI,Choroid Plexus,0,6499.962891,12343.28027,Amygdala,H
D5761.(3).|.041.|.Full.ROI,Oligodendrocyte,0,6499.962891,12343.28027,Amygdala,I
D5761.(3).|.041.|.Full.ROI,Ependymal,0.02246821,6499.962891,12343.28027,Amygdala,J
D5761.(3).|.041.|.Full.ROI,Mural,0.009247979,6499.962891,12343.28027,Amygdala,K
D5761.(3).|.042.|.Full.ROI,Neuron,0.652187149,6324.195313,13104.14258,Amygdala,A
D5761.(3).|.042.|.Full.ROI,Microglia,0.18179053,6324.195313,13104.14258,Amygdala,B
D5761.(3).|.042.|.Full.ROI,Astrocyte,0.095722933,6324.195313,13104.14258,Amygdala,C
D5761.(3).|.042.|.Full.ROI,Polydendrocyte,0.009916074,6324.195313,13104.14258,Amygdala,D
D5761.(3).|.042.|.Full.ROI,Macrophage,0,6324.195313,13104.14258,Amygdala,E
D5761.(3).|.042.|.Full.ROI,Endothelial Tip,0,6324.195313,13104.14258,Amygdala,F
D5761.(3).|.042.|.Full.ROI,Endothelial Stalk,0.012980612,6324.195313,13104.14258,Amygdala,G
D5761.(3).|.042.|.Full.ROI,Choroid Plexus,0.000857259,6324.195313,13104.14258,Amygdala,H
D5761.(3).|.042.|.Full.ROI,Oligodendrocyte,0,6324.195313,13104.14258,Amygdala,I
D5761.(3).|.042.|.Full.ROI,Ependymal,0.01814363,6324.195313,13104.14258,Amygdala,J
D5761.(3).|.042.|.Full.ROI,Mural,0.028401813,6324.195313,13104.14258,Amygdala,K
D5761.(3).|.048.|.NeuN+,Neuron,0.939825299,23952.74414,10462.90137,Amygdala - NeuN+,A
D5761.(3).|.048.|.NeuN+,Microglia,0.018382771,23952.74414,10462.90137,Amygdala - NeuN+,B
D5761.(3).|.048.|.NeuN+,Astrocyte,0.008573674,23952.74414,10462.90137,Amygdala - NeuN+,C
D5761.(3).|.048.|.NeuN+,Polydendrocyte,0.005189916,23952.74414,10462.90137,Amygdala - NeuN+,D
D5761.(3).|.048.|.NeuN+,Macrophage,0.026674829,23952.74414,10462.90137,Amygdala - NeuN+,E
D5761.(3).|.048.|.NeuN+,Endothelial Tip,0,23952.74414,10462.90137,Amygdala - NeuN+,F
D5761.(3).|.048.|.NeuN+,Endothelial Stalk,0,23952.74414,10462.90137,Amygdala - NeuN+,G
D5761.(3).|.048.|.NeuN+,Choroid Plexus,0,23952.74414,10462.90137,Amygdala - NeuN+,H
D5761.(3).|.048.|.NeuN+,Oligodendrocyte,0,23952.74414,10462.90137,Amygdala - NeuN+,I
D5761.(3).|.048.|.NeuN+,Ependymal,0,23952.74414,10462.90137,Amygdala - NeuN+,J
D5761.(3).|.048.|.NeuN+,Mural,0.001353511,23952.74414,10462.90137,Amygdala - NeuN+,K
D5761.(3).|.058.|.NeuN+,Neuron,0.958483468,24240.04102,11883.4043,Amygdala - NeuN+,A
D5761.(3).|.058.|.NeuN+,Microglia,0.022268142,24240.04102,11883.4043,Amygdala - NeuN+,B
D5761.(3).|.058.|.NeuN+,Astrocyte,0.007988238,24240.04102,11883.4043,Amygdala - NeuN+,C
D5761.(3).|.058.|.NeuN+,Polydendrocyte,0,24240.04102,11883.4043,Amygdala - NeuN+,D
D5761.(3).|.058.|.NeuN+,Macrophage,0.00796813,24240.04102,11883.4043,Amygdala - NeuN+,E
D5761.(3).|.058.|.NeuN+,Endothelial Tip,0,24240.04102,11883.4043,Amygdala - NeuN+,F
D5761.(3).|.058.|.NeuN+,Endothelial Stalk,0,24240.04102,11883.4043,Amygdala - NeuN+,G
D5761.(3).|.058.|.NeuN+,Choroid Plexus,0,24240.04102,11883.4043,Amygdala - NeuN+,H
D5761.(3).|.058.|.NeuN+,Oligodendrocyte,0,24240.04102,11883.4043,Amygdala - NeuN+,I
D5761.(3).|.058.|.NeuN+,Ependymal,0.003292022,24240.04102,11883.4043,Amygdala - NeuN+,J
D5761.(3).|.058.|.NeuN+,Mural,0,24240.04102,11883.4043,Amygdala - NeuN+,K
D5761.(3).|.068.|.NeuN+,Neuron,0.934724009,23714.22656,11241.91113,Amygdala - NeuN+,A
D5761.(3).|.068.|.NeuN+,Microglia,0.02836969,23714.22656,11241.91113,Amygdala - NeuN+,B
D5761.(3).|.068.|.NeuN+,Astrocyte,0.011695601,23714.22656,11241.91113,Amygdala - NeuN+,C
D5761.(3).|.068.|.NeuN+,Polydendrocyte,0,23714.22656,11241.91113,Amygdala - NeuN+,D
D5761.(3).|.068.|.NeuN+,Macrophage,0.020710021,23714.22656,11241.91113,Amygdala - NeuN+,E
D5761.(3).|.068.|.NeuN+,Endothelial Tip,0.004500679,23714.22656,11241.91113,Amygdala - NeuN+,F
D5761.(3).|.068.|.NeuN+,Endothelial Stalk,0,23714.22656,11241.91113,Amygdala - NeuN+,G
D5761.(3).|.068.|.NeuN+,Choroid Plexus,0,23714.22656,11241.91113,Amygdala - NeuN+,H
D5761.(3).|.068.|.NeuN+,Oligodendrocyte,0,23714.22656,11241.91113,Amygdala - NeuN+,I
D5761.(3).|.068.|.NeuN+,Ependymal,0,23714.22656,11241.91113,Amygdala - NeuN+,J
D5761.(3).|.068.|.NeuN+,Mural,0,23714.22656,11241.91113,Amygdala - NeuN+,K
D5761.(3).|.048.|.DNA,Neuron,0.283376575,23952.74414,10462.90137,Amygdala - Neuropil,A
D5761.(3).|.048.|.DNA,Microglia,0.259010752,23952.74414,10462.90137,Amygdala - Neuropil,B
D5761.(3).|.048.|.DNA,Astrocyte,0.174710727,23952.74414,10462.90137,Amygdala - Neuropil,C
D5761.(3).|.048.|.DNA,Polydendrocyte,0.04948038,23952.74414,10462.90137,Amygdala - Neuropil,D
D5761.(3).|.048.|.DNA,Macrophage,0.067644977,23952.74414,10462.90137,Amygdala - Neuropil,E
D5761.(3).|.048.|.DNA,Endothelial Tip,0.026966943,23952.74414,10462.90137,Amygdala - Neuropil,F
D5761.(3).|.048.|.DNA,Endothelial Stalk,0.097991966,23952.74414,10462.90137,Amygdala - Neuropil,G
D5761.(3).|.048.|.DNA,Choroid Plexus,0,23952.74414,10462.90137,Amygdala - Neuropil,H
D5761.(3).|.048.|.DNA,Oligodendrocyte,0.003449875,23952.74414,10462.90137,Amygdala - Neuropil,I
D5761.(3).|.048.|.DNA,Ependymal,0.00695992,23952.74414,10462.90137,Amygdala - Neuropil,J
D5761.(3).|.048.|.DNA,Mural,0.030407884,23952.74414,10462.90137,Amygdala - Neuropil,K
D5761.(3).|.058.|.DNA,Neuron,0.444599102,24240.04102,11883.4043,Amygdala - Neuropil,A
D5761.(3).|.058.|.DNA,Microglia,0.186328045,24240.04102,11883.4043,Amygdala - Neuropil,B
D5761.(3).|.058.|.DNA,Astrocyte,0.191799438,24240.04102,11883.4043,Amygdala - Neuropil,C
D5761.(3).|.058.|.DNA,Polydendrocyte,0.053954283,24240.04102,11883.4043,Amygdala - Neuropil,D
D5761.(3).|.058.|.DNA,Macrophage,0.072607083,24240.04102,11883.4043,Amygdala - Neuropil,E
D5761.(3).|.058.|.DNA,Endothelial Tip,0,24240.04102,11883.4043,Amygdala - Neuropil,F
D5761.(3).|.058.|.DNA,Endothelial Stalk,0.039671329,24240.04102,11883.4043,Amygdala - Neuropil,G
D5761.(3).|.058.|.DNA,Choroid Plexus,0.001120521,24240.04102,11883.4043,Amygdala - Neuropil,H
D5761.(3).|.058.|.DNA,Oligodendrocyte,0.009920198,24240.04102,11883.4043,Amygdala - Neuropil,I
D5761.(3).|.058.|.DNA,Ependymal,0,24240.04102,11883.4043,Amygdala - Neuropil,J
D5761.(3).|.058.|.DNA,Mural,0,24240.04102,11883.4043,Amygdala - Neuropil,K
D5761.(3).|.068.|.DNA,Neuron,0.341940139,23714.22656,11241.91113,Amygdala - Neuropil,A
D5761.(3).|.068.|.DNA,Microglia,0.266723107,23714.22656,11241.91113,Amygdala - Neuropil,B
D5761.(3).|.068.|.DNA,Astrocyte,0.17400973,23714.22656,11241.91113,Amygdala - Neuropil,C
D5761.(3).|.068.|.DNA,Polydendrocyte,0.05802751,23714.22656,11241.91113,Amygdala - Neuropil,D
D5761.(3).|.068.|.DNA,Macrophage,0.038268031,23714.22656,11241.91113,Amygdala - Neuropil,E
D5761.(3).|.068.|.DNA,Endothelial Tip,0.034643706,23714.22656,11241.91113,Amygdala - Neuropil,F
D5761.(3).|.068.|.DNA,Endothelial Stalk,0.05726762,23714.22656,11241.91113,Amygdala - Neuropil,G
D5761.(3).|.068.|.DNA,Choroid Plexus,0,23714.22656,11241.91113,Amygdala - Neuropil,H
D5761.(3).|.068.|.DNA,Oligodendrocyte,0.012976313,23714.22656,11241.91113,Amygdala - Neuropil,I
D5761.(3).|.068.|.DNA,Ependymal,0,23714.22656,11241.91113,Amygdala - Neuropil,J
D5761.(3).|.068.|.DNA,Mural,0.016143845,23714.22656,11241.91113,Amygdala - Neuropil,K
D5761.(3).|.014.|.Full.ROI,Neuron,0.37328734,6489.658203,15720.38184,Caudoputamen,A
D5761.(3).|.014.|.Full.ROI,Microglia,0.132054567,6489.658203,15720.38184,Caudoputamen,B
D5761.(3).|.014.|.Full.ROI,Astrocyte,0.07686237,6489.658203,15720.38184,Caudoputamen,C
D5761.(3).|.014.|.Full.ROI,Polydendrocyte,0.125992725,6489.658203,15720.38184,Caudoputamen,D
D5761.(3).|.014.|.Full.ROI,Macrophage,0.040487021,6489.658203,15720.38184,Caudoputamen,E
D5761.(3).|.014.|.Full.ROI,Endothelial Tip,0.138065122,6489.658203,15720.38184,Caudoputamen,F
D5761.(3).|.014.|.Full.ROI,Endothelial Stalk,0.033792677,6489.658203,15720.38184,Caudoputamen,G
D5761.(3).|.014.|.Full.ROI,Choroid Plexus,0.005793933,6489.658203,15720.38184,Caudoputamen,H
D5761.(3).|.014.|.Full.ROI,Oligodendrocyte,0.029566498,6489.658203,15720.38184,Caudoputamen,I
D5761.(3).|.014.|.Full.ROI,Ependymal,0.016849676,6489.658203,15720.38184,Caudoputamen,J
D5761.(3).|.014.|.Full.ROI,Mural,0.02724807,6489.658203,15720.38184,Caudoputamen,K
D5761.(3).|.015.|.Full.ROI,Neuron,0.466673362,6297.04248,14623.95508,Caudoputamen,A
D5761.(3).|.015.|.Full.ROI,Microglia,0.152311576,6297.04248,14623.95508,Caudoputamen,B
D5761.(3).|.015.|.Full.ROI,Astrocyte,0.081402717,6297.04248,14623.95508,Caudoputamen,C
D5761.(3).|.015.|.Full.ROI,Polydendrocyte,0.202017721,6297.04248,14623.95508,Caudoputamen,D
D5761.(3).|.015.|.Full.ROI,Macrophage,0.049451005,6297.04248,14623.95508,Caudoputamen,E
D5761.(3).|.015.|.Full.ROI,Endothelial Tip,0.005821841,6297.04248,14623.95508,Caudoputamen,F
D5761.(3).|.015.|.Full.ROI,Endothelial Stalk,0.027789475,6297.04248,14623.95508,Caudoputamen,G
D5761.(3).|.015.|.Full.ROI,Choroid Plexus,0,6297.04248,14623.95508,Caudoputamen,H
D5761.(3).|.015.|.Full.ROI,Oligodendrocyte,0.003683053,6297.04248,14623.95508,Caudoputamen,I
D5761.(3).|.015.|.Full.ROI,Ependymal,0.010849249,6297.04248,14623.95508,Caudoputamen,J
D5761.(3).|.015.|.Full.ROI,Mural,0,6297.04248,14623.95508,Caudoputamen,K
D5761.(3).|.016.|.Full.ROI,Neuron,0.465392361,6993.421387,14016.47559,Caudoputamen,A
D5761.(3).|.016.|.Full.ROI,Microglia,0.117299712,6993.421387,14016.47559,Caudoputamen,B
D5761.(3).|.016.|.Full.ROI,Astrocyte,0.085474694,6993.421387,14016.47559,Caudoputamen,C
D5761.(3).|.016.|.Full.ROI,Polydendrocyte,0.168174567,6993.421387,14016.47559,Caudoputamen,D
D5761.(3).|.016.|.Full.ROI,Macrophage,0.078865943,6993.421387,14016.47559,Caudoputamen,E
D5761.(3).|.016.|.Full.ROI,Endothelial Tip,0.031676568,6993.421387,14016.47559,Caudoputamen,F
D5761.(3).|.016.|.Full.ROI,Endothelial Stalk,0.0146224,6993.421387,14016.47559,Caudoputamen,G
D5761.(3).|.016.|.Full.ROI,Choroid Plexus,0.000425468,6993.421387,14016.47559,Caudoputamen,H
D5761.(3).|.016.|.Full.ROI,Oligodendrocyte,0,6993.421387,14016.47559,Caudoputamen,I
D5761.(3).|.016.|.Full.ROI,Ependymal,0.031254776,6993.421387,14016.47559,Caudoputamen,J
D5761.(3).|.016.|.Full.ROI,Mural,0.006813512,6993.421387,14016.47559,Caudoputamen,K
D5761.(3).|.073.|.NeuN+,Neuron,0.793950772,24192.89648,14239.9043,Caudoputamen - NeuN+,A
D5761.(3).|.073.|.NeuN+,Microglia,0.019888695,24192.89648,14239.9043,Caudoputamen - NeuN+,B
D5761.(3).|.073.|.NeuN+,Astrocyte,0.013490977,24192.89648,14239.9043,Caudoputamen - NeuN+,C
D5761.(3).|.073.|.NeuN+,Polydendrocyte,0.087550742,24192.89648,14239.9043,Caudoputamen - NeuN+,D
D5761.(3).|.073.|.NeuN+,Macrophage,0.063314383,24192.89648,14239.9043,Caudoputamen - NeuN+,E
D5761.(3).|.073.|.NeuN+,Endothelial Tip,0,24192.89648,14239.9043,Caudoputamen - NeuN+,F
D5761.(3).|.073.|.NeuN+,Endothelial Stalk,0.009211234,24192.89648,14239.9043,Caudoputamen - NeuN+,G
D5761.(3).|.073.|.NeuN+,Choroid Plexus,0,24192.89648,14239.9043,Caudoputamen - NeuN+,H
D5761.(3).|.073.|.NeuN+,Oligodendrocyte,0.006220227,24192.89648,14239.9043,Caudoputamen - NeuN+,I
D5761.(3).|.073.|.NeuN+,Ependymal,0.006372969,24192.89648,14239.9043,Caudoputamen - NeuN+,J
D5761.(3).|.073.|.NeuN+,Mural,0,24192.89648,14239.9043,Caudoputamen - NeuN+,K
D5761.(3).|.074.|.NeuN+,Neuron,0.806489433,23949.63086,15586.26758,Caudoputamen - NeuN+,A
D5761.(3).|.074.|.NeuN+,Microglia,0,23949.63086,15586.26758,Caudoputamen - NeuN+,B
D5761.(3).|.074.|.NeuN+,Astrocyte,0.003376729,23949.63086,15586.26758,Caudoputamen - NeuN+,C
D5761.(3).|.074.|.NeuN+,Polydendrocyte,0.034184622,23949.63086,15586.26758,Caudoputamen - NeuN+,D
D5761.(3).|.074.|.NeuN+,Macrophage,0.130017263,23949.63086,15586.26758,Caudoputamen - NeuN+,E
D5761.(3).|.074.|.NeuN+,Endothelial Tip,0.012161384,23949.63086,15586.26758,Caudoputamen - NeuN+,F
D5761.(3).|.074.|.NeuN+,Endothelial Stalk,0.006433349,23949.63086,15586.26758,Caudoputamen - NeuN+,G
D5761.(3).|.074.|.NeuN+,Choroid Plexus,0,23949.63086,15586.26758,Caudoputamen - NeuN+,H
D5761.(3).|.074.|.NeuN+,Oligodendrocyte,0.00379473,23949.63086,15586.26758,Caudoputamen - NeuN+,I
D5761.(3).|.074.|.NeuN+,Ependymal,0.00354249,23949.63086,15586.26758,Caudoputamen - NeuN+,J
D5761.(3).|.074.|.NeuN+,Mural,0,23949.63086,15586.26758,Caudoputamen - NeuN+,K
D5761.(3).|.075.|.NeuN+,Neuron,0.803282369,24140.10547,13193.1123,Caudoputamen - NeuN+,A
D5761.(3).|.075.|.NeuN+,Microglia,0.01509212,24140.10547,13193.1123,Caudoputamen - NeuN+,B
D5761.(3).|.075.|.NeuN+,Astrocyte,0.018350992,24140.10547,13193.1123,Caudoputamen - NeuN+,C
D5761.(3).|.075.|.NeuN+,Polydendrocyte,0.073297848,24140.10547,13193.1123,Caudoputamen - NeuN+,D
D5761.(3).|.075.|.NeuN+,Macrophage,0.060108806,24140.10547,13193.1123,Caudoputamen - NeuN+,E
D5761.(3).|.075.|.NeuN+,Endothelial Tip,0.015651485,24140.10547,13193.1123,Caudoputamen - NeuN+,F
D5761.(3).|.075.|.NeuN+,Endothelial Stalk,0.008345636,24140.10547,13193.1123,Caudoputamen - NeuN+,G
D5761.(3).|.075.|.NeuN+,Choroid Plexus,0,24140.10547,13193.1123,Caudoputamen - NeuN+,H
D5761.(3).|.075.|.NeuN+,Oligodendrocyte,0,24140.10547,13193.1123,Caudoputamen - NeuN+,I
D5761.(3).|.075.|.NeuN+,Ependymal,0.005700458,24140.10547,13193.1123,Caudoputamen - NeuN+,J
D5761.(3).|.075.|.NeuN+,Mural,0.000170285,24140.10547,13193.1123,Caudoputamen - NeuN+,K
D5761.(3).|.073.|.DNA,Neuron,0.2228766,24192.89648,14239.9043,Caudoputamen - Neuropil,A
D5761.(3).|.073.|.DNA,Microglia,0.225791994,24192.89648,14239.9043,Caudoputamen - Neuropil,B
D5761.(3).|.073.|.DNA,Astrocyte,0.143293433,24192.89648,14239.9043,Caudoputamen - Neuropil,C
D5761.(3).|.073.|.DNA,Polydendrocyte,0.139669851,24192.89648,14239.9043,Caudoputamen - Neuropil,D
D5761.(3).|.073.|.DNA,Macrophage,0.060996488,24192.89648,14239.9043,Caudoputamen - Neuropil,E
D5761.(3).|.073.|.DNA,Endothelial Tip,0.005152486,24192.89648,14239.9043,Caudoputamen - Neuropil,F
D5761.(3).|.073.|.DNA,Endothelial Stalk,0.051578274,24192.89648,14239.9043,Caudoputamen - Neuropil,G
D5761.(3).|.073.|.DNA,Choroid Plexus,0.000579989,24192.89648,14239.9043,Caudoputamen - Neuropil,H
D5761.(3).|.073.|.DNA,Oligodendrocyte,0.105497632,24192.89648,14239.9043,Caudoputamen - Neuropil,I
D5761.(3).|.073.|.DNA,Ependymal,0.008265621,24192.89648,14239.9043,Caudoputamen - Neuropil,J
D5761.(3).|.073.|.DNA,Mural,0.036297634,24192.89648,14239.9043,Caudoputamen - Neuropil,K
D5761.(3).|.074.|.DNA,Neuron,0.287459172,23949.63086,15586.26758,Caudoputamen - Neuropil,A
D5761.(3).|.074.|.DNA,Microglia,0.160952486,23949.63086,15586.26758,Caudoputamen - Neuropil,B
D5761.(3).|.074.|.DNA,Astrocyte,0.102661396,23949.63086,15586.26758,Caudoputamen - Neuropil,C
D5761.(3).|.074.|.DNA,Polydendrocyte,0.064779484,23949.63086,15586.26758,Caudoputamen - Neuropil,D
D5761.(3).|.074.|.DNA,Macrophage,0.119821687,23949.63086,15586.26758,Caudoputamen - Neuropil,E
D5761.(3).|.074.|.DNA,Endothelial Tip,0.067737998,23949.63086,15586.26758,Caudoputamen - Neuropil,F
D5761.(3).|.074.|.DNA,Endothelial Stalk,0.061697328,23949.63086,15586.26758,Caudoputamen - Neuropil,G
D5761.(3).|.074.|.DNA,Choroid Plexus,0,23949.63086,15586.26758,Caudoputamen - Neuropil,H
D5761.(3).|.074.|.DNA,Oligodendrocyte,0.064394295,23949.63086,15586.26758,Caudoputamen - Neuropil,I
D5761.(3).|.074.|.DNA,Ependymal,0.028444165,23949.63086,15586.26758,Caudoputamen - Neuropil,J
D5761.(3).|.074.|.DNA,Mural,0.042051989,23949.63086,15586.26758,Caudoputamen - Neuropil,K
D5761.(3).|.075.|.DNA,Neuron,0.315684628,24140.10547,13193.1123,Caudoputamen - Neuropil,A
D5761.(3).|.075.|.DNA,Microglia,0.24263894,24140.10547,13193.1123,Caudoputamen - Neuropil,B
D5761.(3).|.075.|.DNA,Astrocyte,0.228486358,24140.10547,13193.1123,Caudoputamen - Neuropil,C
D5761.(3).|.075.|.DNA,Polydendrocyte,0.015852458,24140.10547,13193.1123,Caudoputamen - Neuropil,D
D5761.(3).|.075.|.DNA,Macrophage,0.045879035,24140.10547,13193.1123,Caudoputamen - Neuropil,E
D5761.(3).|.075.|.DNA,Endothelial Tip,0.010953207,24140.10547,13193.1123,Caudoputamen - Neuropil,F
D5761.(3).|.075.|.DNA,Endothelial Stalk,0.06025127,24140.10547,13193.1123,Caudoputamen - Neuropil,G
D5761.(3).|.075.|.DNA,Choroid Plexus,0.000538964,24140.10547,13193.1123,Caudoputamen - Neuropil,H
D5761.(3).|.075.|.DNA,Oligodendrocyte,0.006634023,24140.10547,13193.1123,Caudoputamen - Neuropil,I
D5761.(3).|.075.|.DNA,Ependymal,0,24140.10547,13193.1123,Caudoputamen - Neuropil,J
D5761.(3).|.075.|.DNA,Mural,0.073081116,24140.10547,13193.1123,Caudoputamen - Neuropil,K
