ROI,X_position,Y_position,gene,gene_value,type,full_gene_name
D5761.(3).|.046.|.Full.ROI,6909,20242,Gng7,0.714546883335895,Cortical layer V,Gng7
D5761.(3).|.046.|.Full.ROI,6909,20242,Lrsam1,1.28560814071582,Cortical layer V,Lrsam1
D5761.(3).|.046.|.Full.ROI,6909,20242,Etv1,1.86403455047617,Cortical layer V,Etv1
D5761.(3).|.046.|.Full.ROI,6909,20242,Fezf2,1.68819296018048,Cortical layer V,Fezf2
D5761.(3).|.066.|.Full.ROI,5068,18013,Cryab,-0.424540318241468,Cortical layer V,Cryab
D5761.(3).|.066.|.Full.ROI,5068,18013,Pde4a,0.831003178119329,Cortical layer V,Pde4a
D5761.(3).|.066.|.Full.ROI,5068,18013,Cyb5a,1.2686696152211,Cortical layer V,Cyb5a
D5761.(3).|.066.|.Full.ROI,5068,18013,Mllt11,0.840259783099468,Cortical layer V,Mllt11
D5761.(3).|.066.|.Full.ROI,5068,18013,Dkk3,0.496913820441908,Cortical layer V,Dkk3
D5761.(3).|.066.|.Full.ROI,5068,18013,Ighm,-0.582656581762704,Cortical layer V,Ighm
D5761.(3).|.066.|.Full.ROI,5068,18013,Dnajc16,0.341162671871728,Cortical layer V,Dnajc16
D5761.(3).|.066.|.Full.ROI,5068,18013,Tppp,0.666499184479285,Cortical layer V,Tppp
D5761.(3).|.066.|.Full.ROI,5068,18013,Gopc,0.650157627690043,Cortical layer V,Gopc
D5761.(3).|.066.|.Full.ROI,5068,18013,Cltc,0.708424660501839,Cortical layer V,Cltc
D5761.(3).|.066.|.Full.ROI,5068,18013,Pfn2,0.363120559199348,Cortical layer V,Pfn2
D5761.(3).|.066.|.Full.ROI,5068,18013,Ap3s1,0.300653222190716,Cortical layer V,Ap3s1
D5761.(3).|.066.|.Full.ROI,5068,18013,Pcmt1,0.30216223922051,Cortical layer V,Pcmt1
D5761.(3).|.066.|.Full.ROI,5068,18013,Rab12,0.539721952216229,Cortical layer V,Rab12
D5761.(3).|.066.|.Full.ROI,5068,18013,Gucy1b1,0.187683230524154,Cortical layer V,Gucy1b1
D5761.(3).|.066.|.Full.ROI,5068,18013,Exd2,-0.580932105230866,Cortical layer V,Exd2
D5761.(3).|.066.|.Full.ROI,5068,18013,Slc12a5,-0.0258232235527187,Cortical layer V,Slc12a5
D5761.(3).|.066.|.Full.ROI,5068,18013,Calm1,-0.201144515101931,Cortical layer V,Calm1
D5761.(3).|.066.|.Full.ROI,5068,18013,Gpr158,-0.202884471603628,Cortical layer V,Gpr158
D5761.(3).|.066.|.Full.ROI,5068,18013,Kcnip2,-0.514162931112017,Cortical layer V,Kcnip2
D5761.(3).|.066.|.Full.ROI,5068,18013,Tacc1,0.469807203475535,Cortical layer V,Tacc1
D5761.(3).|.066.|.Full.ROI,5068,18013,Them6,-0.300510318978617,Cortical layer V,Them6
D5761.(3).|.066.|.Full.ROI,5068,18013,Rtn4,-0.556108360385835,Cortical layer V,Rtn4
D5761.(3).|.066.|.Full.ROI,5068,18013,Arhgef25,0.453179648729786,Cortical layer V,Arhgef25
D5761.(3).|.066.|.Full.ROI,5068,18013,Stxbp5l,-0.291067451571162,Cortical layer V,Stxbp5l
D5761.(3).|.066.|.Full.ROI,5068,18013,Tbr1,-0.411937570226129,Cortical layer V,Tbr1
D5761.(3).|.066.|.Full.ROI,5068,18013,Ppp1r1b,-1.17450768881648,Cortical layer V,Ppp1r1b
D5761.(3).|.066.|.Full.ROI,5068,18013,Nptx1,-0.588156684212599,Cortical layer V,Nptx1
D5761.(3).|.066.|.Full.ROI,5068,18013,Tsnax,-0.250665461919615,Cortical layer V,Tsnax
D5761.(3).|.066.|.Full.ROI,5068,18013,Dock4,-0.426124387353811,Cortical layer V,Dock4
D5761.(3).|.066.|.Full.ROI,5068,18013,Sipa1l1,-1.20066559265401,Cortical layer V,Sipa1l1
D5761.(3).|.066.|.Full.ROI,5068,18013,Kcnh4,-1.07593349839417,Cortical layer V,Kcnh4
D5761.(3).|.066.|.Full.ROI,5068,18013,Kcnh5,-0.225752966705497,Cortical layer V,Kcnh5
D5761.(3).|.066.|.Full.ROI,5068,18013,Myo16,-0.744924967042476,Cortical layer V,Myo16
D5761.(3).|.066.|.Full.ROI,5068,18013,Cux1,-0.810684510854849,Cortical layer V,Cux1
D5761.(3).|.066.|.Full.ROI,5068,18013,Cux2,-0.699987064585022,Cortical layer V,Cux2
D5761.(3).|.066.|.Full.ROI,5068,18013,Ptn,0.115495089726512,Cortical layer V,Ptn
D5761.(3).|.066.|.Full.ROI,5068,18013,Plxnd1,1.08632205816469,Cortical layer V,Plxnd1
D5761.(3).|.066.|.Full.ROI,5068,18013,Nectin1,0.131751264765467,Cortical layer V,Nectin1
D5761.(3).|.066.|.Full.ROI,5068,18013,Rilpl1,-0.386871454516769,Cortical layer V,Rilpl1
D5761.(3).|.066.|.Full.ROI,5068,18013,Npbwr1,-0.595902561700163,Cortical layer V,Npbwr1
D5761.(3).|.066.|.Full.ROI,5068,18013,Tmem200a,-0.302367506753277,Cortical layer V,Tmem200a
D5761.(3).|.066.|.Full.ROI,5068,18013,Ndrg2,0.0955949941699063,Cortical layer V,Ndrg2
D5761.(3).|.066.|.Full.ROI,5068,18013,Ivd,0.750975629649637,Cortical layer V,Ivd
D5761.(3).|.066.|.Full.ROI,5068,18013,Lypd5,0.189561486870251,Cortical layer V,Lypd5
D5761.(3).|.066.|.Full.ROI,5068,18013,Cgnl1,0.13995604423495,Cortical layer V,Cgnl1
D5761.(3).|.066.|.Full.ROI,5068,18013,Gng7,-0.318692382550884,Cortical layer V,Gng7
D5761.(3).|.066.|.Full.ROI,5068,18013,Lrsam1,1.13485110688389,Cortical layer V,Lrsam1
D5761.(3).|.066.|.Full.ROI,5068,18013,Etv1,1.73615031223712,Cortical layer V,Etv1
D5761.(3).|.066.|.Full.ROI,5068,18013,Fezf2,1.05335512572046,Cortical layer V,Fezf2
D5761.(3).|.057.|.Full.ROI,9640,21043,Cryab,1.46837513107444,Cortical layer VI,Cryab
D5761.(3).|.057.|.Full.ROI,9640,21043,Pde4a,0.867986977619735,Cortical layer VI,Pde4a
D5761.(3).|.057.|.Full.ROI,9640,21043,Cyb5a,1.0661442416581,Cortical layer VI,Cyb5a
D5761.(3).|.057.|.Full.ROI,9640,21043,Mllt11,0.981159302244186,Cortical layer VI,Mllt11
D5761.(3).|.057.|.Full.ROI,9640,21043,Dkk3,1.71405233696596,Cortical layer VI,Dkk3
D5761.(3).|.057.|.Full.ROI,9640,21043,Ighm,2.06511684184175,Cortical layer VI,Ighm
D5761.(3).|.057.|.Full.ROI,9640,21043,Dnajc16,1.50343085466495,Cortical layer VI,Dnajc16
D5761.(3).|.057.|.Full.ROI,9640,21043,Tppp,0.61897358693063,Cortical layer VI,Tppp
D5761.(3).|.057.|.Full.ROI,9640,21043,Gopc,0.73783284174523,Cortical layer VI,Gopc
D5761.(3).|.057.|.Full.ROI,9640,21043,Cltc,0.136913553067772,Cortical layer VI,Cltc
D5761.(3).|.057.|.Full.ROI,9640,21043,Pfn2,0.496311375234245,Cortical layer VI,Pfn2
D5761.(3).|.057.|.Full.ROI,9640,21043,Ap3s1,0.395116711331904,Cortical layer VI,Ap3s1
D5761.(3).|.057.|.Full.ROI,9640,21043,Pcmt1,-0.0591223678024492,Cortical layer VI,Pcmt1
D5761.(3).|.057.|.Full.ROI,9640,21043,Rab12,0.153764853331771,Cortical layer VI,Rab12
D5761.(3).|.057.|.Full.ROI,9640,21043,Gucy1b1,-0.830922042779581,Cortical layer VI,Gucy1b1
D5761.(3).|.057.|.Full.ROI,9640,21043,Exd2,-0.422376988919222,Cortical layer VI,Exd2
D5761.(3).|.057.|.Full.ROI,9640,21043,Slc12a5,-1.04038130617586,Cortical layer VI,Slc12a5
D5761.(3).|.057.|.Full.ROI,9640,21043,Calm1,-0.542576890135618,Cortical layer VI,Calm1
D5761.(3).|.057.|.Full.ROI,9640,21043,Gpr158,-0.642203509063884,Cortical layer VI,Gpr158
D5761.(3).|.057.|.Full.ROI,9640,21043,Kcnip2,-0.600202622248774,Cortical layer VI,Kcnip2
D5761.(3).|.057.|.Full.ROI,9640,21043,Tacc1,0.280287664722278,Cortical layer VI,Tacc1
D5761.(3).|.057.|.Full.ROI,9640,21043,Them6,0.795330876851076,Cortical layer VI,Them6
D5761.(3).|.057.|.Full.ROI,9640,21043,Rtn4,0.487914636482173,Cortical layer VI,Rtn4
D5761.(3).|.057.|.Full.ROI,9640,21043,Arhgef25,-0.0920946944196793,Cortical layer VI,Arhgef25
D5761.(3).|.057.|.Full.ROI,9640,21043,Stxbp5l,2.04290143165188,Cortical layer VI,Stxbp5l
D5761.(3).|.057.|.Full.ROI,9640,21043,Tbr1,1.45234482932573,Cortical layer VI,Tbr1
D5761.(3).|.057.|.Full.ROI,9640,21043,Ppp1r1b,0.73106966102034,Cortical layer VI,Ppp1r1b
D5761.(3).|.057.|.Full.ROI,9640,21043,Nptx1,1.77083222112331,Cortical layer VI,Nptx1
D5761.(3).|.057.|.Full.ROI,9640,21043,Tsnax,-0.48321144235414,Cortical layer VI,Tsnax
D5761.(3).|.057.|.Full.ROI,9640,21043,Dock4,-0.144527849634194,Cortical layer VI,Dock4
D5761.(3).|.057.|.Full.ROI,9640,21043,Sipa1l1,-0.849039197005033,Cortical layer VI,Sipa1l1
D5761.(3).|.057.|.Full.ROI,9640,21043,Kcnh4,-1.11589676074189,Cortical layer VI,Kcnh4
D5761.(3).|.057.|.Full.ROI,9640,21043,Kcnh5,-0.913254772232017,Cortical layer VI,Kcnh5
D5761.(3).|.057.|.Full.ROI,9640,21043,Myo16,-0.909079099232527,Cortical layer VI,Myo16
D5761.(3).|.057.|.Full.ROI,9640,21043,Cux1,-1.17807784946283,Cortical layer VI,Cux1
D5761.(3).|.057.|.Full.ROI,9640,21043,Cux2,-1.58345526296238,Cortical layer VI,Cux2
D5761.(3).|.057.|.Full.ROI,9640,21043,Ptn,-1.61919819713711,Cortical layer VI,Ptn
D5761.(3).|.057.|.Full.ROI,9640,21043,Plxnd1,-1.52740813790237,Cortical layer VI,Plxnd1
D5761.(3).|.057.|.Full.ROI,9640,21043,Nectin1,-1.33753035189409,Cortical layer VI,Nectin1
D5761.(3).|.057.|.Full.ROI,9640,21043,Rilpl1,-1.03388274821364,Cortical layer VI,Rilpl1
D5761.(3).|.057.|.Full.ROI,9640,21043,Npbwr1,-0.904746384100763,Cortical layer VI,Npbwr1
D5761.(3).|.057.|.Full.ROI,9640,21043,Tmem200a,-1.34663886083406,Cortical layer VI,Tmem200a
D5761.(3).|.057.|.Full.ROI,9640,21043,Ndrg2,-0.937641306066306,Cortical layer VI,Ndrg2
D5761.(3).|.057.|.Full.ROI,9640,21043,Ivd,0.166939836629053,Cortical layer VI,Ivd
D5761.(3).|.057.|.Full.ROI,9640,21043,Lypd5,-0.446415752753299,Cortical layer VI,Lypd5
D5761.(3).|.057.|.Full.ROI,9640,21043,Cgnl1,-0.439746037775525,Cortical layer VI,Cgnl1
D5761.(3).|.057.|.Full.ROI,9640,21043,Gng7,-0.656076632636364,Cortical layer VI,Gng7
D5761.(3).|.057.|.Full.ROI,9640,21043,Lrsam1,-1.04231540767605,Cortical layer VI,Lrsam1
D5761.(3).|.057.|.Full.ROI,9640,21043,Etv1,-0.423481327806529,Cortical layer VI,Etv1
D5761.(3).|.057.|.Full.ROI,9640,21043,Fezf2,0.27411818457251,Cortical layer VI,Fezf2
D5761.(3).|.047.|.Full.ROI,7451,19774,Cryab,1.68935410516645,Cortical layer VI,Cryab
D5761.(3).|.047.|.Full.ROI,7451,19774,Pde4a,1.03713152300511,Cortical layer VI,Pde4a
D5761.(3).|.047.|.Full.ROI,7451,19774,Cyb5a,0.736685489411055,Cortical layer VI,Cyb5a
D5761.(3).|.047.|.Full.ROI,7451,19774,Mllt11,0.889820100484363,Cortical layer VI,Mllt11
D5761.(3).|.047.|.Full.ROI,7451,19774,Dkk3,1.37829848187139,Cortical layer VI,Dkk3
D5761.(3).|.047.|.Full.ROI,7451,19774,Ighm,1.98394524747595,Cortical layer VI,Ighm
D5761.(3).|.047.|.Full.ROI,7451,19774,Dnajc16,-0.66326662190019,Cortical layer VI,Dnajc16
D5761.(3).|.047.|.Full.ROI,7451,19774,Tppp,0.927552487639203,Cortical layer VI,Tppp
D5761.(3).|.047.|.Full.ROI,7451,19774,Gopc,0.769222733197086,Cortical layer VI,Gopc
D5761.(3).|.047.|.Full.ROI,7451,19774,Cltc,0.273323611632279,Cortical layer VI,Cltc
D5761.(3).|.047.|.Full.ROI,7451,19774,Pfn2,1.03230585761825,Cortical layer VI,Pfn2
D5761.(3).|.047.|.Full.ROI,7451,19774,Ap3s1,0.259835665154397,Cortical layer VI,Ap3s1
D5761.(3).|.047.|.Full.ROI,7451,19774,Pcmt1,0.146670019560136,Cortical layer VI,Pcmt1
D5761.(3).|.047.|.Full.ROI,7451,19774,Rab12,0.208631303663381,Cortical layer VI,Rab12
D5761.(3).|.047.|.Full.ROI,7451,19774,Gucy1b1,-0.655597821870533,Cortical layer VI,Gucy1b1
D5761.(3).|.047.|.Full.ROI,7451,19774,Exd2,0.0957868087796057,Cortical layer VI,Exd2
D5761.(3).|.047.|.Full.ROI,7451,19774,Slc12a5,-0.302615280252501,Cortical layer VI,Slc12a5
D5761.(3).|.047.|.Full.ROI,7451,19774,Calm1,-0.349590581005314,Cortical layer VI,Calm1
D5761.(3).|.047.|.Full.ROI,7451,19774,Gpr158,-0.6959715816105,Cortical layer VI,Gpr158
D5761.(3).|.047.|.Full.ROI,7451,19774,Kcnip2,-0.584130795885064,Cortical layer VI,Kcnip2
D5761.(3).|.047.|.Full.ROI,7451,19774,Tacc1,0.328898535911616,Cortical layer VI,Tacc1
D5761.(3).|.047.|.Full.ROI,7451,19774,Them6,0.177271551034805,Cortical layer VI,Them6
D5761.(3).|.047.|.Full.ROI,7451,19774,Rtn4,0.52830660682031,Cortical layer VI,Rtn4
D5761.(3).|.047.|.Full.ROI,7451,19774,Arhgef25,0.023751136725629,Cortical layer VI,Arhgef25
D5761.(3).|.047.|.Full.ROI,7451,19774,Stxbp5l,0.791864823085507,Cortical layer VI,Stxbp5l
D5761.(3).|.047.|.Full.ROI,7451,19774,Tbr1,1.46728329914564,Cortical layer VI,Tbr1
D5761.(3).|.047.|.Full.ROI,7451,19774,Ppp1r1b,0.392471219870228,Cortical layer VI,Ppp1r1b
D5761.(3).|.047.|.Full.ROI,7451,19774,Nptx1,1.51811877613896,Cortical layer VI,Nptx1
D5761.(3).|.047.|.Full.ROI,7451,19774,Tsnax,0.00814254180624114,Cortical layer VI,Tsnax
D5761.(3).|.047.|.Full.ROI,7451,19774,Dock4,-1.09818868655992,Cortical layer VI,Dock4
D5761.(3).|.047.|.Full.ROI,7451,19774,Sipa1l1,-0.151018941356617,Cortical layer VI,Sipa1l1
D5761.(3).|.047.|.Full.ROI,7451,19774,Kcnh4,-0.343273688686071,Cortical layer VI,Kcnh4
D5761.(3).|.047.|.Full.ROI,7451,19774,Kcnh5,-0.902324096595905,Cortical layer VI,Kcnh5
D5761.(3).|.047.|.Full.ROI,7451,19774,Myo16,-1.05499388340146,Cortical layer VI,Myo16
D5761.(3).|.047.|.Full.ROI,7451,19774,Cux1,-0.921199168038759,Cortical layer VI,Cux1
D5761.(3).|.047.|.Full.ROI,7451,19774,Cux2,-1.18715160424995,Cortical layer VI,Cux2
D5761.(3).|.047.|.Full.ROI,7451,19774,Ptn,-1.46468902867839,Cortical layer VI,Ptn
D5761.(3).|.047.|.Full.ROI,7451,19774,Plxnd1,-1.46830624652931,Cortical layer VI,Plxnd1
D5761.(3).|.047.|.Full.ROI,7451,19774,Nectin1,-1.4730395290219,Cortical layer VI,Nectin1
D5761.(3).|.047.|.Full.ROI,7451,19774,Rilpl1,-1.05654377178515,Cortical layer VI,Rilpl1
D5761.(3).|.047.|.Full.ROI,7451,19774,Npbwr1,0.734346320404383,Cortical layer VI,Npbwr1
D5761.(3).|.047.|.Full.ROI,7451,19774,Tmem200a,-0.402984057884472,Cortical layer VI,Tmem200a
D5761.(3).|.047.|.Full.ROI,7451,19774,Ndrg2,-0.655439966808739,Cortical layer VI,Ndrg2
D5761.(3).|.047.|.Full.ROI,7451,19774,Ivd,-0.627253586295982,Cortical layer VI,Ivd
D5761.(3).|.047.|.Full.ROI,7451,19774,Lypd5,-0.554271541929223,Cortical layer VI,Lypd5
D5761.(3).|.047.|.Full.ROI,7451,19774,Cgnl1,-0.248163583321921,Cortical layer VI,Cgnl1
D5761.(3).|.047.|.Full.ROI,7451,19774,Gng7,-0.581102354839591,Cortical layer VI,Gng7
D5761.(3).|.047.|.Full.ROI,7451,19774,Lrsam1,-0.739496084308002,Cortical layer VI,Lrsam1
D5761.(3).|.047.|.Full.ROI,7451,19774,Etv1,-0.49313277793027,Cortical layer VI,Etv1
D5761.(3).|.047.|.Full.ROI,7451,19774,Fezf2,0.189106711213363,Cortical layer VI,Fezf2
D5761.(3).|.067.|.Full.ROI,5789,17625,Cryab,1.3473933755813,Cortical layer VI,Cryab
D5761.(3).|.067.|.Full.ROI,5789,17625,Pde4a,0.750923364795422,Cortical layer VI,Pde4a
D5761.(3).|.067.|.Full.ROI,5789,17625,Cyb5a,0.438124344065996,Cortical layer VI,Cyb5a
D5761.(3).|.067.|.Full.ROI,5789,17625,Mllt11,0.899020261821978,Cortical layer VI,Mllt11
D5761.(3).|.067.|.Full.ROI,5789,17625,Dkk3,1.78627219853978,Cortical layer VI,Dkk3
D5761.(3).|.067.|.Full.ROI,5789,17625,Ighm,0.858503474322022,Cortical layer VI,Ighm
D5761.(3).|.067.|.Full.ROI,5789,17625,Dnajc16,0.526913294692563,Cortical layer VI,Dnajc16
D5761.(3).|.067.|.Full.ROI,5789,17625,Tppp,0.795849675284031,Cortical layer VI,Tppp
D5761.(3).|.067.|.Full.ROI,5789,17625,Gopc,0.68752301571965,Cortical layer VI,Gopc
D5761.(3).|.067.|.Full.ROI,5789,17625,Cltc,0.580479822269835,Cortical layer VI,Cltc
D5761.(3).|.067.|.Full.ROI,5789,17625,Pfn2,0.979676837171499,Cortical layer VI,Pfn2
D5761.(3).|.067.|.Full.ROI,5789,17625,Ap3s1,1.55705117644555,Cortical layer VI,Ap3s1
D5761.(3).|.067.|.Full.ROI,5789,17625,Pcmt1,0.300060799826366,Cortical layer VI,Pcmt1
D5761.(3).|.067.|.Full.ROI,5789,17625,Rab12,1.06357085506354,Cortical layer VI,Rab12
D5761.(3).|.067.|.Full.ROI,5789,17625,Gucy1b1,-0.39352978819907,Cortical layer VI,Gucy1b1
D5761.(3).|.067.|.Full.ROI,5789,17625,Exd2,0.0845093992790557,Cortical layer VI,Exd2
D5761.(3).|.067.|.Full.ROI,5789,17625,Slc12a5,-0.701843226556079,Cortical layer VI,Slc12a5
D5761.(3).|.067.|.Full.ROI,5789,17625,Calm1,-0.0356701315790452,Cortical layer VI,Calm1
D5761.(3).|.067.|.Full.ROI,5789,17625,Gpr158,-0.807469852030739,Cortical layer VI,Gpr158
D5761.(3).|.067.|.Full.ROI,5789,17625,Kcnip2,-0.568169050523845,Cortical layer VI,Kcnip2
D5761.(3).|.067.|.Full.ROI,5789,17625,Tacc1,0.262308301405673,Cortical layer VI,Tacc1
D5761.(3).|.067.|.Full.ROI,5789,17625,Them6,-0.506299564987004,Cortical layer VI,Them6
D5761.(3).|.067.|.Full.ROI,5789,17625,Rtn4,0.384049569898391,Cortical layer VI,Rtn4
D5761.(3).|.067.|.Full.ROI,5789,17625,Arhgef25,-0.061546307439582,Cortical layer VI,Arhgef25
D5761.(3).|.067.|.Full.ROI,5789,17625,Stxbp5l,1.24978164128955,Cortical layer VI,Stxbp5l
D5761.(3).|.067.|.Full.ROI,5789,17625,Tbr1,1.63329471889094,Cortical layer VI,Tbr1
D5761.(3).|.067.|.Full.ROI,5789,17625,Ppp1r1b,0.281038054306293,Cortical layer VI,Ppp1r1b
D5761.(3).|.067.|.Full.ROI,5789,17625,Nptx1,1.63220174476514,Cortical layer VI,Nptx1
D5761.(3).|.067.|.Full.ROI,5789,17625,Tsnax,-0.534702647543549,Cortical layer VI,Tsnax
D5761.(3).|.067.|.Full.ROI,5789,17625,Dock4,-1.08740784188128,Cortical layer VI,Dock4
D5761.(3).|.067.|.Full.ROI,5789,17625,Sipa1l1,-0.560934350570042,Cortical layer VI,Sipa1l1
D5761.(3).|.067.|.Full.ROI,5789,17625,Kcnh4,-1.20554843066617,Cortical layer VI,Kcnh4
D5761.(3).|.067.|.Full.ROI,5789,17625,Kcnh5,-0.897832038115311,Cortical layer VI,Kcnh5
D5761.(3).|.067.|.Full.ROI,5789,17625,Myo16,-0.981037074987069,Cortical layer VI,Myo16
D5761.(3).|.067.|.Full.ROI,5789,17625,Cux1,-0.385730942221968,Cortical layer VI,Cux1
D5761.(3).|.067.|.Full.ROI,5789,17625,Cux2,-0.17287448964295,Cortical layer VI,Cux2
D5761.(3).|.067.|.Full.ROI,5789,17625,Ptn,-1.4241893915297,Cortical layer VI,Ptn
D5761.(3).|.067.|.Full.ROI,5789,17625,Plxnd1,-1.37074764501625,Cortical layer VI,Plxnd1
D5761.(3).|.067.|.Full.ROI,5789,17625,Nectin1,-1.3918268372501,Cortical layer VI,Nectin1
D5761.(3).|.067.|.Full.ROI,5789,17625,Rilpl1,-1.08417159504357,Cortical layer VI,Rilpl1
D5761.(3).|.067.|.Full.ROI,5789,17625,Npbwr1,0.625287314625176,Cortical layer VI,Npbwr1
D5761.(3).|.067.|.Full.ROI,5789,17625,Tmem200a,-1.20580501497208,Cortical layer VI,Tmem200a
D5761.(3).|.067.|.Full.ROI,5789,17625,Ndrg2,-1.36556870335528,Cortical layer VI,Ndrg2
D5761.(3).|.067.|.Full.ROI,5789,17625,Ivd,-0.880317005750952,Cortical layer VI,Ivd
D5761.(3).|.067.|.Full.ROI,5789,17625,Lypd5,-0.153875393070657,Cortical layer VI,Lypd5
D5761.(3).|.067.|.Full.ROI,5789,17625,Cgnl1,-0.392506528458198,Cortical layer VI,Cgnl1
D5761.(3).|.067.|.Full.ROI,5789,17625,Gng7,-0.609859612076709,Cortical layer VI,Gng7
D5761.(3).|.067.|.Full.ROI,5789,17625,Lrsam1,-0.930313740128963,Cortical layer VI,Lrsam1
D5761.(3).|.067.|.Full.ROI,5789,17625,Etv1,-0.401623089411532,Cortical layer VI,Etv1
D5761.(3).|.067.|.Full.ROI,5789,17625,Fezf2,0.597527781852713,Cortical layer VI,Fezf2
